CommonName,Type,CA,SerialNumber,HourPeriod,CorrectFormatSerialNum,IsTimeValid,IsVerified
*.polyurethan.ru,precertificate,Russian Trusted Sub CA,1837A3567087D5276F8AB7B9AB1,8760,true,false,true
*.sosnovka-school.ru,precertificate,Russian Trusted Sub CA,1837A3647902FB0440E69BA218C,8760,true,false,true
*.sosnovka-gimn.ru,precertificate,Russian Trusted Sub CA,1837A3721B61C27210269C29067,8760,true,false,true
sberbank.ru,precertificate,Russian Trusted Sub CA,1837B36F183C4F7B47B29DBF5C8,8760,true,false,true
*.nd.nnov.ru,precertificate,Russian Trusted Sub CA,1837F397007473BBDF341E2A604,8760,true,false,true
*.b-catalog.ru,precertificate,Russian Trusted Sub CA,1837F3A9E21D9B4AF7BFF330BEA,8760,true,false,true
*.class365.ru,precertificate,Russian Trusted Sub CA,1837F3AB8BBDBB4AF7BFFE155FD,8760,true,false,true
*.enicom.ru,precertificate,Russian Trusted Sub CA,1837F3C2480B73686062B4424C8,8760,true,false,true
*.krd-dgp7.ru,precertificate,Russian Trusted Sub CA,1837F3D4D6E51C4B20B43FBCED5,8760,true,false,true
*.encashment.sberbank.ru,precertificate,Russian Trusted Sub CA,1837F3E8C099D78584ECE554BC2,8760,true,false,true
ddp-web-stg.online.sberbank.ru,precertificate,Russian Trusted Sub CA,1837F3EA390F849ACB632B057AC,8760,true,false,true
cp.sberinsur.ru,precertificate,Russian Trusted Sub CA,1837F3EBA188D23AE1F338D71BE,8760,true,false,true
static.sbi.sberbank.ru,precertificate,Russian Trusted Sub CA,1837F3F1598374A6E01D0E46554,8760,true,false,true
prm.sber.ru,precertificate,Russian Trusted Sub CA,1837F3F2F68DCB4AFB3CE097695,8760,true,false,true
partner.sberdevices.ru,precertificate,Russian Trusted Sub CA,1837F3F3D35FD82AFB3CE29D2A7,8760,true,false,true
ddp-web.online.sberbank.ru,precertificate,Russian Trusted Sub CA,1837F3F4B39F849AC1604DA66AC,8760,true,false,true
ddp-web-t.online.sberbank.ru,precertificate,Russian Trusted Sub CA,1837F3F5849F849ACB6A26C69AC,8760,true,false,true
*.dkkb-krasnodar.ru,precertificate,Russian Trusted Sub CA,1837F413DE79991EC9B8724F06C,8760,true,false,true
cateam.ru,precertificate,TCI ECDSA B1 6-160,10C85D59C53FB8147F909D2,8760,true,false,false
*.dxdt.pw,precertificate,TCI ECDSA B1 6-160,1164DD2CB5636961DB481B5,8760,true,false,false
xn--e1axbcct.xn--p1ai,precertificate,TCI ECDSA B1 6-160,1D40E2134897D09FDB6BBA0,8760,true,false,false
vlz034.ru,precertificate,TCI ECDSA B1 6-160,1B7B69F0A2F7B97CB1C3DC0,8760,true,false,false
*.khaos.today,precertificate,TCI ECDSA B1 6-160,1BF989AC5783FABF4C54280,8760,true,false,false
*.03gel.ru,precertificate,Russian Trusted Sub CA,1838DA1788CFA1D2C1B3F4B9E24,8760,true,false,true
*.myfreshstart.ru,precertificate,Russian Trusted Sub CA,1838DA32DD3016DB5F72DCEA540,8760,true,false,true
*.hr-abk.ru,precertificate,Russian Trusted Sub CA,1838DA347A92741B3EBEACD2EE4,8760,true,false,true
*.vsrobotics.ru,precertificate,Russian Trusted Sub CA,1838DA35E1DC9D4B2C02277B86D,8760,true,false,true
*.portal-da.ru,precertificate,Russian Trusted Sub CA,1838DA36A8E6A9F33D37835C29F,8760,true,false,true
*.freshstartme.ru,precertificate,Russian Trusted Sub CA,1838DA3783F016D356FADCAA540,8760,true,false,true
*.time2pay.ru,precertificate,Russian Trusted Sub CA,1838DA38278BB3A33ACA614FF66,8760,true,false,true
*.freshstartme.ru,precertificate,Russian Trusted Sub CA,1838DA38EB1016D356FADCAA540,8760,true,false,true
sbbauto.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DA5E2BCF7ECB47B29DBF50A,8760,true,false,true
crm.sberengage.ru,precertificate,Russian Trusted Sub CA,1838DA5F1A3403FAEB3CE29503D,8760,true,false,true
*.encashment.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DA5FD48F8B5E74D9E329251,8760,true,false,true
upgsbi.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DA60579A484A27B29DBF50A,8760,true,false,true
*.amelia-sm.ru,precertificate,Russian Trusted Sub CA,1838DA61B98DDB4AF0F90D427F3,8760,true,false,true
*.encashment.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DA643ADF8B5E74D9E329251,8760,true,false,true
*.sberxba.ru,precertificate,Russian Trusted Sub CA,1838DA64E04F8292435D6FE65AC,8760,true,false,true
vks.sberinsur.ru,precertificate,Russian Trusted Sub CA,1838DABF8BC31C2AC1F338D71BE,8760,true,false,true
edupirsms.testsbi.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DAC0250B418261B29DBF50A,8760,true,false,true
mail.sberinsur.ru,precertificate,Russian Trusted Sub CA,1838DAC0B2CEDB5A91F338D71BE,8760,true,false,true
ss.sberinsur.ru,precertificate,Russian Trusted Sub CA,1838DAC13F67103AE1F338D71BE,8760,true,false,true
sapp.sberinsur.ru,precertificate,Russian Trusted Sub CA,1838DAC1B57F54BA91F338D71BE,8760,true,false,true
ecom.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DAC23BE1BB4AFB3CEA980AB,8760,true,false,true
adfs.sberinsur.ru,precertificate,Russian Trusted Sub CA,1838DAC2C7955FCA91F338D71BE,8760,true,false,true
*.seodoarm.sberbank.ru,precertificate,Russian Trusted Sub CA,1838DAC3573F8390894E59F9EAC,8760,true,false,true
platiqr.ru,precertificate,Russian Trusted Sub CA,1838DAC3D98D9B4AFB3CE89E660,8760,true,false,true
*.fbun-lab.ru,precertificate,Russian Trusted Sub CA,1838DB080138BB5D0C56C6BC8C1,8760,true,false,true
*.hydroproject.ru,precertificate,Russian Trusted Sub CA,1838DB23C3D6576906BED83EBE1,8760,true,false,true
*.kkb3.ru,precertificate,Russian Trusted Sub CA,1838DB4B344A743C87D53A29459,8760,true,false,true
*.baon.ru,precertificate,Russian Trusted Sub CA,1838DB5934A7C934A96A4C2486E,8760,true,false,true
cc.vtb.ru,precertificate,Russian Trusted Sub CA,1838DB67BF62567842957137307,8760,true,false,true
*.kb51.ru,precertificate,Russian Trusted Sub CA,1838DB74A082475F2B1805A8FFD,8760,true,false,true
kspsurgut.ru,precertificate,Russian Trusted Sub CA,1838DB824F6F9E8BA6F99BB1EE0,8760,true,false,true
*.soutsib.ru,precertificate,Russian Trusted Sub CA,1838DB9263E98A8D87A4E537D62,8760,true,false,true
*.gp2sochi.ru,precertificate,Russian Trusted Sub CA,1838DBA0DEE653C41A2DC65C139,8760,true,false,true
*.hivkuban.ru,precertificate,Russian Trusted Sub CA,1838DBAD258807E800ECCBCC9AC,8760,true,false,true
*.cbsib.ru,precertificate,Russian Trusted Sub CA,1838DBB995A18F7E07C4E537D62,8760,true,false,true
*.gelpol.ru,precertificate,Russian Trusted Sub CA,1838DBD51B9FA926C86F9C56324,8760,true,false,true
*.odant.ru,precertificate,Russian Trusted Sub CA,1838DBED13CB1E287DA54A269E3,8760,true,false,true
*.odant.org,precertificate,Russian Trusted Sub CA,1838DBEDFBC8DE687DA54A2F580,8760,true,false,true
*.1poliklinika.ru,precertificate,Russian Trusted Sub CA,1838DC38DC18CF8AEA025E09342,8760,true,false,true
mbuz-kgb.ru,precertificate,Russian Trusted Sub CA,1838DC46149A0A57D27D76BDB7C,8760,true,false,true
*.camera.rt.ru,precertificate,Russian Trusted Sub CA,1838DC5B7AF25B4AF6F589040C8,8760,true,false,true
*.camera-p1.cloud.rt.ru,precertificate,Russian Trusted Sub CA,1838DC5BE73554BAE6F5890DC2D,8760,true,false,true
*.passport.rt.ru,precertificate,Russian Trusted Sub CA,1838DC8E46D37B7AF6F5890DC03,8760,true,false,true
*.dev.digital.rt.ru,precertificate,Russian Trusted Sub CA,1838DCA313502ABAF6F58909C5A,8760,true,false,true
*.apps.okd.stage.digital.rt.ru,precertificate,Russian Trusted Sub CA,1838DCA4656A6F5536F58909C9A,8760,true,false,true
*.apps.okd.prod.digital.rt.ru,precertificate,Russian Trusted Sub CA,1838DCA4EF87294D16F58909C2E,8760,true,false,true
*.digital.rt.ru,precertificate,Russian Trusted Sub CA,1838DCA5B4526B5AF6F58909C62,8760,true,false,true
lk.smarthome.rt.ru,precertificate,Russian Trusted Sub CA,1838DCBCE6604B8AF6F5890C88A,8760,true,false,true
api1.smarthome.rt.ru,precertificate,Russian Trusted Sub CA,1838DCBDF009585AF6F5890C89A,8760,true,false,true
lk-tst.smarthome.rt.ru,precertificate,Russian Trusted Sub CA,1838DCBE80BFB78AF6F5890C8CA,8760,true,false,true
*.tfomsrb.ru,precertificate,Russian Trusted Sub CA,1838DCF967C15B6D992BFCB79A2,8760,true,false,true
*.thoukik.ru,precertificate,Russian Trusted Sub CA,1838DD0BB0E36D0ECE7869BEDC5,8760,true,false,true
mcxrk.ru,precertificate,Russian Trusted Sub CA,1838DD1B34B596EC46A2C2815EA,8760,true,false,true
*.sudrf.ru,precertificate,Russian Trusted Sub CA,1838DD2A373A17EA8533A957219,8760,true,false,true
probpalata.ru,precertificate,Russian Trusted Sub CA,1838DD3921D9AA0B5C77B2B7CD8,8760,true,false,true
probpalata.gov.ru,precertificate,Russian Trusted Sub CA,1838DD39C9E59F50EC67B2B7C58,8760,true,false,true
*.bizmall.ru,precertificate,Russian Trusted Sub CA,1838DD4C60872E5F34FB2DFBF29,8760,true,false,true
*.armkvd.ru,precertificate,Russian Trusted Sub CA,1838DD6580694E0B750D4BD5B2D,8760,true,false,true
*.krddgp6.ru,precertificate,Russian Trusted Sub CA,1838DD9168878ABEDB67A3EF35D,8760,true,false,true
*.kav-crb.ru,precertificate,Russian Trusted Sub CA,1838DDAA71E38D9B73E2E8B76FC,8760,true,false,true
*.krdgp13.ru,precertificate,Russian Trusted Sub CA,1838DDB904492B1EC9B36EAB522,8760,true,false,true
*.infourok.ru,precertificate,Russian Trusted Sub CA,1838DDD4B2ADAEF2BA97BA5D70F,8760,true,false,true
vgasis.ru,precertificate,Russian Trusted Sub CA,1838DDF6976DA6DC8E136DAC20D,8760,true,false,true
*.ltcompany.com,precertificate,Russian Trusted Sub CA,1838DE05E368C4CB03F04D49418,8760,true,false,true
*.ltcompany.ru,precertificate,Russian Trusted Sub CA,1838DE070C8EF48A03F04D494B6,8760,true,false,true
*.dikidi.net,precertificate,Russian Trusted Sub CA,1838DE38309DA4ADF13F16C13C6,8760,true,false,true
*.dikidi.ru,precertificate,Russian Trusted Sub CA,1838DE38F760307FF13F16C1396,8760,true,false,true
adm.nov.ru,precertificate,Russian Trusted Sub CA,1838DE6548F3D79A9747B4B837C,8760,true,false,true
pnm-test.vtb.ru,precertificate,Russian Trusted Sub CA,1838DEA4CEB2567C4AB28107307,8760,true,false,true
rck.vtb.ru,precertificate,Russian Trusted Sub CA,1838DEA5A022567446440137307,8760,true,false,true
isms-tst.vtb.ru,precertificate,Russian Trusted Sub CA,1838DEA6491256704AF65107307,8760,true,false,true
*.labinskcrb.ru,precertificate,Russian Trusted Sub CA,1838DED36DC9CD5AB12F6A73D3C,8760,true,false,true
*.dgkb-krd.ru,precertificate,Russian Trusted Sub CA,1838DEF8950046A8894EA6C84B5,8760,true,false,true
*.guidehins.ru,precertificate,Russian Trusted Sub CA,1838DF0C3335EC8C6E7B25E04BE,8760,true,false,true
*.vrn.ru,precertificate,Russian Trusted Sub CA,1838DF4EF209E96E22FC8876A39,8760,true,false,true
*.freedom-vrn.ru,precertificate,Russian Trusted Sub CA,1838DF4FC89A3B91BE42FC8876A,8760,true,false,true
*.detbolnvr.ru,precertificate,Russian Trusted Sub CA,1838DF6924FB3761F29806BF24A,8760,true,false,true
newmlk.rt.ru,precertificate,Russian Trusted Sub CA,1838DFA19922F37B3F6B154E7FA,8760,true,false,true
prod.rtlife.rt.ru,precertificate,Russian Trusted Sub CA,1838DFA28DA20F521A3D725D8FC,8760,true,false,true
*.bia.tech,precertificate,Russian Trusted Sub CA,1838DFC2B843FD364162CD93C9B,8760,true,false,true
*.bia-tech.ru,precertificate,Russian Trusted Sub CA,1838DFE4DF51F4120F62CD93C9B,8760,true,false,true
xn--80aaggvgieoeoa2bo7l.xn--p1ai,precertificate,Russian Trusted Sub CA,1838DFFA188A51C58B9236D26A4,8760,true,false,true
*.grindin.ru,precertificate,Russian Trusted Sub CA,1838E0315B7D9B4AF2B58F89FF8,8760,true,false,true
*.eco.rt.ru,precertificate,Russian Trusted Sub CA,1838E0509A0C5B4AF6F5890CC9A,8760,true,false,true
*.onlime.ru,precertificate,Russian Trusted Sub CA,1838E06C92CC5B4AF6F5810866F,8760,true,false,true
*.comid-sochi.ru,precertificate,Russian Trusted Sub CA,1838E0856C2DF3D0DD79642E344,8760,true,false,true
new.faberlic.com,precertificate,Russian Trusted Sub CA,1838E099962DAB4BE5B86EDD818,8760,true,false,true
*.pochtabank.ru,precertificate,Russian Trusted Sub CA,1839CDC9B57DBABAFF3014BA6E7,8760,true,false,true
api.mirconnect.ru,precertificate,Russian Trusted Sub CA,1839CE78F38DAB4DE7C0DF81F03,8760,true,false,true
agro2.nso.ru,precertificate,Russian Trusted Sub CA,1839CF24A80CF0D0C00BE8FF630,8760,true,false,true
tariff.nso.ru,precertificate,Russian Trusted Sub CA,1839CF289CBCF0D0C00BEB3453B,8760,true,false,true
agro.nso.ru,precertificate,Russian Trusted Sub CA,1839CF2ABD1CF0D0C00BE4E9335,8760,true,false,true
gtnweb.nso.ru,precertificate,Russian Trusted Sub CA,1839CF2DF02CF0D0C00BE3D783A,8760,true,false,true
arena.nso.ru,precertificate,Russian Trusted Sub CA,1839CF33209CF0D0C00BE4FAD30,8760,true,false,true
ohota.nso.ru,precertificate,Russian Trusted Sub CA,1839CF34B49CF0D0C00BEAD4F30,8760,true,false,true
tariff2.nso.ru,precertificate,Russian Trusted Sub CA,1839CF3689ECF0D0C00BE755B2D,8760,true,false,true
outsourcingexch.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D07D872775EAEADE75BA94B,8760,true,false,true
ecwid.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D07F6CB345DAEADE75BF00D,8760,true,false,true
marketplace.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D080F1B055DAEADE7BB6DC3,8760,true,false,true
demo.insta.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D082B9B2D5DAEADE7FB8279,8760,true,false,true
insales.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D083FD3375DAEADE75BE5DE,8760,true,false,true
demo.kassa.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D0851DC2D5DAEADE7FB097A,8760,true,false,true
demo.pay.moneta.ru,precertificate,Russian Trusted Sub CA,1839D086D7C345DAEAD57101103,8760,true,false,true
kkt.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D087EE3345DAEADE79B98FF,8760,true,false,true
pay.moneta.ru,precertificate,Russian Trusted Sub CA,1839D088D43345DAEAD571090C8,8760,true,false,true
insta.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D0893E3345DAEADE7FBA209,8760,true,false,true
my.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08A173345DAEADE7BB87D6,8760,true,false,true
apisolution.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08A7D8045DAEADE7FBC3AD,8760,true,false,true
bitrix24.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08AE34325DAEADE7DBB387,8760,true,false,true
bpa.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08B48B345DAEADE7FBD4FF,8760,true,false,true
kassa.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08BAC3345DAEADE7FB290A,8760,true,false,true
e-com.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08C213345DAEADE73B391D,8760,true,false,true
mfo.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08C963345DAEADE79BA2FF,8760,true,false,true
moysklad.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08D382325DAEADE75B46B3,8760,true,false,true
rko.payanyway.ru,precertificate,Russian Trusted Sub CA,1839D08D97B345DAEADE75B45F8,8760,true,false,true
farm2.moneta.ru,precertificate,Russian Trusted Sub CA,1839D08DFD2345DAEAD57287AD6,8760,true,false,true
*.lipetsk-changanauto.ru,precertificate,Russian Trusted Sub CA,1839D0E150E0D84EE184E97146A,8760,true,false,true
*.chernomorneftegaz.ru,precertificate,Russian Trusted Sub CA,1839D1201ABB96B1612A9427D31,8760,true,false,true
*.api.di.rt.ru,precertificate,Russian Trusted Sub CA,1839D1552B226B4AF6F589078A9,8760,true,false,true
*.stomat-kurganinsk.ru,precertificate,Russian Trusted Sub CA,1839D1970571A4B42CEC8F79F27,8760,true,false,true
cbspub.nspk.ru,precertificate,Russian Trusted Sub CA,1839D1C963ADAB4DE7C2B316700,8760,true,false,true
*.ngenix.net,precertificate,Russian Trusted Sub CA,1839D1F70FCDBB4AF6B38CEC5F8,8760,true,false,true
psi-spkk-api-web.testonline.sberbank.ru,precertificate,Russian Trusted Sub CA,1839D27473C90C91C88501D8CD1,8760,true,false,true
psi-spkk-static-web.testonline.sberbank.ru,precertificate,Russian Trusted Sub CA,1839D275D57BBCA1C8850BD776F,8760,true,false,true
salute.sber.ru,precertificate,Russian Trusted Sub CA,1839D27650FECB4AFE3943DDCD5,8760,true,false,true
*.cdn.ngenix.net,precertificate,Russian Trusted Sub CA,1839D2B33DBC5B4AF6B38CEE5D8,8760,true,false,true
*.kalmpriroda.ru,precertificate,Russian Trusted Sub CA,1839D2F2DD8B4EE33FD6529ADF1,8760,true,false,true
juno.ru,precertificate,Russian Trusted Sub CA,1839E19DFC5DA6DC8E136782703,8760,true,false,true
*.etprf.ru,precertificate,Russian Trusted Sub CA,1839E1BA865F8B8E091BE6F7F1C,8760,true,false,true
sberengage.ru,precertificate,Russian Trusted Sub CA,1839E1D645D8BAFAFB3CE29503D,8760,true,false,true
df2.ivanovoobl.ru,precertificate,Russian Trusted Sub CA,183A298D334C1B535863016AF5C,8760,true,false,true
" xn--80aackbd0bcms3a1b4gta.xn--p1ai",precertificate,Russian Trusted Sub CA,183A29AC67BCB17F01B63A56FF0,8760,true,false,true
*.eskigov.ru,precertificate,Russian Trusted Sub CA,183A29C6B3B91E9AB885B1AB261,8760,true,false,true
*.narco23.ru,precertificate,Russian Trusted Sub CA,183A29DEB34ACC1CB2D37DB074A,8760,true,false,true
*.crb-kln.ru,precertificate,Russian Trusted Sub CA,183A29F8C9BCE3FEB142E691A57,8760,true,false,true
*.adygheya.ru,precertificate,Russian Trusted Sub CA,183A2A11653733499E398943DB5,8760,true,false,true
*.crbdin.ru,precertificate,Russian Trusted Sub CA,183A2A2BC4A2E5035DA3585D5CE,8760,true,false,true
*.pol27-krd.ru,precertificate,Russian Trusted Sub CA,183A2A40D1C6777EC9BB6D5B54E,8760,true,false,true
*.skillbox.ru,precertificate,Russian Trusted Sub CA,183A2A6C16CD5B4AFDBD967C5A4,8760,true,false,true
*.krdgp7.ru,precertificate,Russian Trusted Sub CA,183A2A8ED7AA981EC9BB6B55A23,8760,true,false,true
*.sherbincrb.ru,precertificate,Russian Trusted Sub CA,183A2AA5D318ACA71F08A4A61D1,8760,true,false,true
*.krdgp19.ru,precertificate,Russian Trusted Sub CA,183A2ABCE2A93B1EC9BF61835C7,8760,true,false,true
*.petroelektrosbyt.ru,precertificate,Russian Trusted Sub CA,183A2ADD1EA7CF0415F6289F9DE,8760,true,false,true
*.dev-comon.ru,precertificate,Russian Trusted Sub CA,183A2AF4651E16AD83D3CD1D820,8760,true,false,true
altermodus.ru,precertificate,Russian Trusted Sub CA,183A2B0AF1133093A2803C59796,8760,true,false,true
*.vtb-leasing.com,precertificate,Russian Trusted Sub CA,183A2B213813BB7AF4B847FF7FB,8760,true,false,true
*.navigatorgroup.ru,precertificate,Russian Trusted Sub CA,183A2B422B12BB7AFAF6E6BAB59,8760,true,false,true
*.romantika-gsk.ru,precertificate,Russian Trusted Sub CA,183A2B5CE22E4B4AF076AAC8801,8760,true,false,true
demo.citycard.ru,precertificate,Russian Trusted Sub CA,183A2B882E9169B1D5E63AFCDF9,8760,true,false,true
citycard.ru,precertificate,Russian Trusted Sub CA,183A2B8A921169B9C9563AFCDF9,8760,true,false,true
jobform.nspk.ru,precertificate,Russian Trusted Sub CA,183A2BA4040DAB4DE7C6B12C800,8760,true,false,true
*.rr.ru,precertificate,Russian Trusted Sub CA,183A2BBA40030B7AF537D844303,8760,true,false,true
crbkor.ru,precertificate,Russian Trusted Sub CA,183A2BE2D684CBB3FBA50EFF834,8760,true,false,true
*.adm-melekess.ru,precertificate,Russian Trusted Sub CA,183A728183B5FC8451F4D58CE65,8760,true,false,true
*.cit73.ru,precertificate,Russian Trusted Sub CA,183A730DFFA4373798E36352BDE,8760,true,false,true
*.samspace.ru,precertificate,Russian Trusted Sub CA,183A73276AAA11B12F576F41CAC,8760,true,false,true
*.sochiptd1.ru,precertificate,Russian Trusted Sub CA,183A733D8EAE5E9229DA2C0BDF1,8760,true,false,true
*.chgafkis.ru,precertificate,Russian Trusted Sub CA,183A73A2BF22B351929FDF8A012,8760,true,false,true
*.rtksp.ru,precertificate,Russian Trusted Sub CA,183A73C2FA9D5B4AF6F58909A81,8760,true,false,true
*.ppe.rt.ru,precertificate,Russian Trusted Sub CA,183A73C48CAC5B4AF6F5890B039,8760,true,false,true
*.thbank.ru,precertificate,Russian Trusted Sub CA,183A73DAA38782876322A1A11EC,8760,true,false,true
*.ibank.thbank.ru,precertificate,Russian Trusted Sub CA,183A73EFF017828767AAAE511EC,8760,true,false,true
*.fcitep.ru,precertificate,Russian Trusted Sub CA,183A74052B06048AF8F29504FDB,8760,true,false,true
*.high-cloud.ru,precertificate,Russian Trusted Sub CA,183A74207B8A47AC697144F1941,8760,true,false,true
vps2psi.devicestest.sberbank.ru,precertificate,Russian Trusted Sub CA,183A7439450FD97D8DD28DBF50A,8760,true,false,true
vps2ift.devicestest.sberbank.ru,precertificate,Russian Trusted Sub CA,183A743A751FDC7BCDF28DBF50A,8760,true,false,true
web-si20.sberbank.ru,precertificate,Russian Trusted Sub CA,183A743BB19265774B3D2EEF56B,8760,true,false,true
*.veb.ru,precertificate,Russian Trusted Sub CA,183A745ACFFE764D21FD1D3BE7E,8760,true,false,true
*.vneshbank.ru,precertificate,Russian Trusted Sub CA,183A745BD3937F8EB00D1D3BE7E,8760,true,false,true
*.veblife.ru,precertificate,Russian Trusted Sub CA,183A745CAA0678D7818D1D3BE7E,8760,true,false,true
*.ppc-jv-dev.sibintek.ru,precertificate,Russian Trusted Sub CA,183A747C40F8C63E1B172530992,8760,true,false,true
espit-app-01.sibintek.ru,precertificate,Russian Trusted Sub CA,183A748ECE7DBB46CE8341D3F94,8760,true,false,true
*.cloud.rt.ru,precertificate,Russian Trusted Sub CA,183A74ADE2F25B5AF6F58561017,8760,true,false,true
*.krep-shop.ru,precertificate,Russian Trusted Sub CA,183A750AD86D9B4AFA393CB9EFE,8760,true,false,true
nadzor26.ru,precertificate,Russian Trusted Sub CA,183A7532347A44CDA0E51EE52B9,8760,true,false,true
opros.stavregion.ru,precertificate,Russian Trusted Sub CA,183A7546726FE95CC3EA40A9BFF,8760,true,false,true
armgs.team,precertificate,Russian Trusted Sub CA,183A75604A6DAB4AFEB49A81906,8760,true,false,true
*.nuc-dev.beicq.net,precertificate,Russian Trusted Sub CA,183A757D9A6D5B4AFEB6101A1E0,8760,true,false,true
*.open-broker.ru,precertificate,Russian Trusted Sub CA,183A7595135C98AAFBB5CEAFECB,8760,true,false,true
cateam.ru,precertificate,TCI ECDSA B1 6-160,119068E0A6C21836415DF38,2160,true,false,false
cateam.ru,precertificate,TCI ECDSA B1 6-160,155F56E61871AE049911B0A,2160,true,false,false
cateam.ru,precertificate,TCI ECDSA B1 6-160,178031D3E819FAD89DEAD4C,2160,true,false,false
*.mo73.ru,precertificate,Russian Trusted Sub CA,183AC76368643F688DDC4528C85,8760,true,false,true
bfd.sbrf.ru,precertificate,Russian Trusted Sub CA,183AC7BF8329BADAF7B29DB75C7,8760,true,false,true
bfd.sberbank.ru,precertificate,Russian Trusted Sub CA,183AC7C046F3B20AE7B29DBF50A,8760,true,false,true
*.myfreshstart.ru,precertificate,Russian Trusted Sub CA,183AC7C0C04016DB5F72DCEA540,8760,true,false,true
*.sbersova.ru,precertificate,Russian Trusted Sub CA,183AC7C126407B3AFC7279ECCF0,8760,true,false,true
bfds.sberbank.ru,precertificate,Russian Trusted Sub CA,183AC7C1932618EAC7B29DBF50A,8760,true,false,true
*.goukkemk.ru,precertificate,Russian Trusted Sub CA,183AC805278C270DFA154C2E4EA,8760,true,false,true
*.tgt72.ru,precertificate,Russian Trusted Sub CA,183AD4B95AFB1A365ED18A955CF,8760,true,false,true
c2b-sbp.openbank.ru,precertificate,Russian Trusted Sub CA,183AD51A0AB8C25C3D6CC3AC426,8760,true,false,true
sert-r-sbp.openbank.ru,precertificate,Russian Trusted Sub CA,183AD51A9BC8C25C3D63C69DC26,8760,true,false,true
sert-c2b-sbp.openbank.ru,precertificate,Russian Trusted Sub CA,183AD51C8348C25C3D62CFEAB26,8760,true,false,true
finance.ivanovoobl.ru,precertificate,Russian Trusted Sub CA,183AD556D49C1B535E6C88AAE5C,8760,true,false,true
*.wifi.rt.ru,precertificate,Russian Trusted Sub CA,183AD57E777E4B4AF6F589060B6,8760,true,false,true
*.ppe.rt.ru.web.test.qa.ppe.rt.ru,precertificate,Russian Trusted Sub CA,183AD57F5F04ACE6168589030B5,8760,true,false,true
*.orgma.ru,precertificate,Russian Trusted Sub CA,183AD5B0B24DA2584C6EE2C373E,8760,true,false,true
ju-no.ru,precertificate,Russian Trusted Sub CA,183AD5F7BF3DA6DC8E136A80F06,8760,true,false,true
*.ssmp-sochi.com,precertificate,Russian Trusted Sub CA,183AD629AA20B51C473CF98F6C1,8760,true,false,true
www.e-notary.ru,precertificate,Russian Trusted Sub CA,183AD65F3D7288424D1F488B86F,8760,true,false,true
*.notary-pro.ru,precertificate,Russian Trusted Sub CA,183AD65FE67960F5DD8313D6BB3,8760,true,false,true
www.signal-com.ru,precertificate,Russian Trusted Sub CA,183AD660549AF8E865D44D3C74D,8760,true,false,true
sbp.demo.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6A8274325DAEADE71BF814,8760,true,false,true
sbp.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6A8C1C345DAEADE79BF9F8,8760,true,false,true
test2.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6A929D395DAEADE75BEC4C,8760,true,false,true
test4.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6A990C395DAEADE75B1E4C,8760,true,false,true
test6.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6AA04D395DAEADE75B304D,8760,true,false,true
test5.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6AA715395DAEADE75BA44D,8760,true,false,true
self.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6AACEC345DAEADE7FBB7A0,8760,true,false,true
test1.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6AB234395DAEADE75B484F,8760,true,false,true
test3.cms.payanyway.ru,precertificate,Russian Trusted Sub CA,183AD6AB744395DAEADE75B764C,8760,true,false,true
*.miac44.ru,precertificate,Russian Trusted Sub CA,183AD6F2ECB2DC52D2FCCEA597B,8760,true,false,true
bg.pochtabank.ru,precertificate,Russian Trusted Sub CA,183AD72FB340B85AFF3014BA627,8760,true,false,true
*.hals-development.ru,precertificate,Russian Trusted Sub CA,183AD74B2AD1D7AA0EBBD9917BA,8760,true,false,true
